      0.02700000      1.10890147      1.06183543      1.01545973      0.96987343      0.92519320      0.88155684      0.83912720      0.79809677      0.75869260      0.72118129      0.68587350      0.65312668      0.62334458      0.59697107      0.57447582      0.55632946
      0.02800000      1.10802413      1.05924005      1.01120397      0.96402773      0.91784392      0.87281009      0.82911366      0.78697742      0.74666556      0.70848956      0.67281309      0.64005426      0.61068278      0.58520891      0.56416085      0.54804879
      0.02900000      1.10714700      1.05664681      1.00695505      0.95819751      0.91052428      0.86411484      0.81918402      0.77598870      0.73483499      0.69608509      0.66016245      0.62755276      0.59879751      0.57447582      0.55517067      0.54141894
      0.03000000      1.10627008      1.05405573      1.00271305      0.95238305      0.90323500      0.85547265      0.80934137      0.76513624      0.72321052      0.68398352      0.64794557      0.61565693      0.58773588      0.56483048      0.54757052      0.53650114
      0.03100000      1.10539336      1.05146682      0.99847808      0.94658463      0.89597682      0.84688515      0.79958893      0.75442591      0.71180226      0.67220120      0.63618744      0.60440257      0.57754521      0.55632946      0.54141894      0.53334274
      0.03200000      1.10451685      1.04888010      0.99425020      0.94080256      0.88875051      0.83835402      0.78993003      0.74386387      0.70062077      0.66075522      0.62491396      0.59382612      0.56827235      0.54902593      0.53676575      0.53197508
      0.03300000      1.10364056      1.04629560      0.99002953      0.93503715      0.88155684      0.82988099      0.78036816      0.73345651      0.68967707      0.64966334      0.61415182      0.58396444      0.55996292      0.54296821      0.53365015      0.53241195
      0.03400000      1.10276447      1.04371331      0.98581614      0.92928869      0.87439663      0.82146787      0.77090691      0.72321052      0.67898266      0.63894402      0.60392836      0.57485430      0.55266036      0.53819836      0.53209913      0.53464894
      0.03500000      1.10188860      1.04113326      0.98161014      0.92355750      0.86727070      0.81311651      0.76155004      0.71313285      0.66854952      0.62861631      0.59427137      0.56653196      0.54640504      0.53475085      0.53212638      0.53866362
      0.03600000      1.10101293      1.03855547      0.97741162      0.91784392      0.86017990      0.80482884      0.75230144      0.70323073      0.65839005      0.61869982      0.58520891      0.55903262      0.54123329      0.53265137      0.53373166      0.54441665
      0.03700000      1.10013748      1.03597996      0.97322067      0.91214827      0.85312511      0.79660684      0.74316516      0.69351169      0.64851712      0.60921463      0.57676899      0.55238978      0.53717639      0.53191586      0.53690082      0.55185369
      0.03800000      1.09926224      1.03340673      0.96903739      0.90647088      0.84610724      0.78845257      0.73414539      0.68398352      0.63894402      0.60018119      0.56897932      0.54663468      0.53425975      0.53254998      0.54160640      0.56090775
      0.03900000      1.09838722      1.03083581      0.96486189      0.90081211      0.83912720      0.78036816      0.72524648      0.67465433      0.62968441      0.59162020      0.56186695      0.54179560      0.53250209      0.53454886      0.54780881      0.57150197
      0.04000000      1.09751240      1.02826722      0.96069426      0.89517231      0.83218595      0.77235578      0.71647293      0.66553246      0.62075233      0.58355245      0.55545789      0.53789727      0.53191492      0.53789729      0.55545792      0.58355249
      0.04100000      1.09663781      1.02570097      0.95653461      0.88955183      0.82528447      0.76441773      0.70782940      0.65662658      0.61216212      0.57599867      0.54977675      0.53496026      0.53250210      0.54257027      0.56449491      0.59697112
      0.04200000      1.09576342      1.02313707      0.95238305      0.88395105      0.81842377      0.75655632      0.69932071      0.64794557      0.60392836      0.56897932      0.54484628      0.53300045      0.53425976      0.54853395      0.57485434      0.61166782
      0.04300000      1.09488925      1.02057556      0.94823967      0.87837034      0.81160487      0.74877397      0.69095185      0.63949860      0.59606582      0.56251442      0.54068704      0.53202865      0.53717640      0.55574679      0.58646612      0.62755281
      0.04400000      1.09401530      1.01801644      0.94410458      0.87281009      0.80482884      0.74107318      0.68272795      0.63129507      0.58858938      0.55662327      0.53731692      0.53205026      0.54123331      0.56416088      0.59925747      0.64453823
      0.04500000      1.09314156      1.01545973      0.93997791      0.86727070      0.79809677      0.73345651      0.67465433      0.62334458      0.58151394      0.55132429      0.53475085      0.53306518      0.54640507      0.57372337      0.61315456      0.66253946
      0.04600000      1.09226804      1.01290546      0.93585975      0.86175255      0.79140979      0.72592662      0.66673642      0.61565693      0.57485430      0.54663468      0.53300045      0.53506774      0.55266038      0.58437788      0.62808401      0.68147600
      0.04700000      1.09139474      1.01035364      0.93175022      0.85625607      0.78476905      0.71848623      0.65897986      0.60824211      0.56862507      0.54257025      0.53207375      0.53804692      0.55996295      0.59606586      0.64397401      0.70127209
      0.04800000      1.09052165      1.00780428      0.92764943      0.85078168      0.77817572      0.71113814      0.65139040      0.60111019      0.56284053      0.53914513      0.53197508      0.54198662      0.56827239      0.60872779      0.66075528      0.72185702
      0.04900000      1.08964879      1.00525741      0.92355750      0.84532979      0.77163104      0.70388526      0.64397396      0.59427137      0.55751455      0.53637158      0.53270488      0.54686607      0.57754524      0.62230420      0.67836166      0.74316523
      0.05000000      1.08877614      1.00271305      0.91947456      0.83990086      0.76513624      0.69673055      0.63673657      0.58773588      0.55266036      0.53425975      0.53425976      0.55266038      0.58773592      0.63673662      0.69673061      0.76513630
      0.05100000      1.08790371      1.00017122      0.91540071      0.83449533      0.75869260      0.68967707      0.62968441      0.58151394      0.54829050      0.53281749      0.53663255      0.55934113      0.59879756      0.65196820      0.71580343      0.78771478
      0.05200000      1.08703150      0.99763193      0.91133609      0.82911366      0.75230144      0.68272795      0.62282378      0.57561573      0.54441663      0.53205026      0.53981246      0.56687697      0.61068283      0.66794426      0.73552536      0.81084991
      0.05300000      1.08615951      0.99509521      0.90728081      0.82375631      0.74596411      0.67588642      0.61616107      0.57005128      0.54104942      0.53196098      0.54378534      0.57523431      0.62334463      0.68461269      0.75584559      0.83449541
      0.05400000      1.08528774      0.99256107      0.90323500      0.81842377      0.73968200      0.66915578      0.60970277      0.56483048      0.53819836      0.53254998      0.54853395      0.58437788      0.63673662      0.70192417      0.77671717      0.85860910
      0.05500000      1.08441619      0.99002953      0.89919879      0.81311651      0.73345651      0.66253940      0.60345544      0.55996292      0.53587170      0.53381503      0.55403836      0.59427141      0.65081375      0.71983231      0.79809684      0.88315265
      0.05600000      1.08354487      0.98750062      0.89517231      0.80783504      0.72728912      0.65604075      0.59742570      0.55545789      0.53407628      0.53575133      0.56027627      0.60487810      0.66553252      0.73829368      0.81994486      0.90809119
      0.05700000      1.08267376      0.98497435      0.89115569      0.80257988      0.72118129      0.64966334      0.59162020      0.55132429      0.53281749      0.53835164      0.56722350      0.61616112      0.68085133      0.75726783      0.84222478      0.93339306
      0.05800000      1.08180288      0.98245075      0.88714906      0.79735153      0.71513457      0.64341080      0.58604562      0.54757052      0.53209913      0.54160640      0.57485434      0.62808401      0.69673061      0.77671717      0.86490323      0.95902952
      0.05900000      1.08093223      0.97992983      0.88315257      0.79215053      0.70915052      0.63728680      0.58070859      0.54420444      0.53192338      0.54550389      0.58314193      0.64061106      0.71313291      0.79660691      0.88794966      0.98497443
      0.06000000      1.08006179      0.97741162      0.87916634      0.78697742      0.70323073      0.63129507      0.57561573      0.54123329      0.53229079      0.55003045      0.59205871      0.65370753      0.73002298      0.81690488      0.91133616      1.01120405
      0.06100000      1.07919158      0.97489613      0.87519053      0.78183276      0.69737684      0.62543941      0.57077357      0.53866360      0.53320023      0.55517069      0.60157669      0.66733990      0.74736775      0.83758139      0.93503722      1.03769680
      0.06200000      1.07832160      0.97238340      0.87122526      0.77671710      0.69159053      0.61972370      0.56618854      0.53650114      0.53464894      0.56090775      0.61166782      0.68147600      0.76513630      0.85860910      0.95902952      1.06443302
      0.06300000      1.07745184      0.96987343      0.86727070      0.77163104      0.68587350      0.61415182      0.56186695      0.53475085      0.53663255      0.56722350      0.62230420      0.69608516      0.78329979      0.87996284      0.98329173      1.09139482
      0.06400000      1.07658231      0.96736625      0.86332697      0.76657515      0.68022751      0.60872774      0.55781491      0.53341680      0.53914515      0.57409887      0.63345839      0.71113821      0.80183139      0.90161943      1.00780436      1.11856590
      0.06500000      1.07571301      0.96486189      0.85939424      0.76155004      0.67465433      0.60345544      0.55403833      0.53250209      0.54217939      0.58151398      0.64510350      0.72660756      0.82070615      0.92355758      1.03254958      1.14593136
