      0.00100000     -2.05457203
      0.00200000     -3.48202168
      0.00300000     -3.99509097
      0.00400000     -3.67409076
      0.00500000     -2.81902603
      0.00600000     -1.72553842
      0.00700000     -0.60855522
      0.00800000      0.41052951
      0.00900000      1.28033549
      0.01000000      1.98263144
      0.01005184      2.00606347
      0.01010222      2.04548538
      0.01015286      2.08225644
      0.01020375      2.09565523
      0.01025490      2.14288484
      0.01030630      2.16723452
      0.01035796      2.19436448
      0.01040988      2.23104233
      0.01046206      2.23856643
      0.01051450      2.28198886
      0.01056721      2.32054965
      0.01062017      2.34184718
      0.01067341      2.37791571
      0.01072691      2.40128080
      0.01078068      2.43064527
      0.01083472      2.47083068
      0.01088902      2.46510894
      0.01094361      2.51425522
      0.01099846      2.54509605
      0.01105359      2.54752915
      0.01110900      2.59531086
      0.01116468      2.62158133
      0.01122064      2.63983332
      0.01127689      2.67283892
      0.01133341      2.69146673
      0.01139022      2.71112636
      0.01144732      2.75521652
      0.01150470      2.76323510
      0.01156236      2.79008114
      0.01162032      2.82381225
      0.01167857      2.82348220
      0.01173711      2.87213994
      0.01179594      2.89179940
      0.01185507      2.90018242
      0.01191449      2.93947820
      0.01197421      2.97469840
      0.01203423      2.96645818
      0.01209456      3.00217734
      0.01215518      3.02444850
      0.01221611      3.03713212
      0.01227734      3.06833869
      0.01233888      3.09406837
      0.01240073      3.09254076
      0.01246289      3.12872714
      0.01252536      3.15894573
      0.01258814      3.16527509
      0.01265124      3.18224129
      0.01271466      3.21702769
      0.01277839      3.22494100
      0.01284244      3.23991962
      0.01290681      3.27221935
      0.01297151      3.27812977
      0.01303653      3.29558120
      0.01310188      3.31896371
      0.01316755      3.33528724
      0.01323355      3.33892730
      0.01329988      3.36723352
      0.01336655      3.39649450
      0.01343355      3.39899522
      0.01350089      3.41401176
      0.01356856      3.43879273
      0.01363657      3.44906222
      0.01370493      3.45786768
      0.01377362      3.48420168
      0.01384266      3.50238496
      0.01391205      3.49584705
      0.01398178      3.52273405
      0.01405187      3.53817668
      0.01412230      3.54760989
      0.01419309      3.55825324
      0.01426424      3.57468395
      0.01433573      3.59981786
      0.01440759      3.59439915
      0.01447981      3.61491673
      0.01455239      3.63692373
      0.01462534      3.64268172
      0.01469865      3.64036200
      0.01477232      3.65670971
      0.01484637      3.68798158
      0.01492079      3.68505083
      0.01499558      3.68666575
      0.01507074      3.70395542
      0.01514629      3.71769281
      0.01522221      3.71841406
      0.01529851      3.72280032
      0.01537519      3.74207354
      0.01545226      3.76491900
      0.01552972      3.75648154
      0.01560756      3.76459138
      0.01568579      3.78890898
      0.01576442      3.78421363
      0.01584344      3.78433479
      0.01592285      3.80504579
      0.01600267      3.81182085
      0.01608288      3.81351593
      0.01616350      3.81021361
      0.01624452      3.82556288
      0.01632594      3.83216418
      0.01640778      3.84776002
      0.01649002      3.83214860
      0.01657268      3.84652748
      0.01665575      3.85799641
      0.01673923      3.87169872
      0.01682314      3.86509324
      0.01690747      3.85766581
      0.01699222      3.88449725
      0.01707739      3.88263235
      0.01716299      3.88140242
      0.01724902      3.88347990
      0.01733548      3.89871375
      0.01742238      3.91371115
      0.01750971      3.89706808
      0.01759747      3.89969311
      0.01768568      3.90542730
      0.01777433      3.92422875
      0.01786343      3.91443215
      0.01795297      3.90969909
      0.01804296      3.90114397
      0.01813340      3.91892805
      0.01822429      3.91831721
      0.01831564      3.92619408
      0.01840745      3.90796036
      0.01849972      3.91275268
      0.01859245      3.92039067
      0.01868564      3.93256890
      0.01877930      3.92853315
      0.01887343      3.91281141
      0.01896804      3.91850783
      0.01906312      3.93485007
      0.01915867      3.92072414
      0.01925470      3.91784097
      0.01935122      3.90898860
      0.01944822      3.92385943
      0.01954570      3.92502189
      0.01964367      3.91784054
      0.01974214      3.92192537
      0.01984110      3.90602411
      0.01994055      3.91221013
      0.02004050      3.92239734
      0.02014096      3.91226474
      0.02024191      3.89753101
      0.02034338      3.88904581
      0.02044535      3.90428031
      0.02054783      3.90501551
      0.02065083      3.90131775
      0.02075434      3.88834354
      0.02085837      3.89612260
      0.02096292      3.88636274
      0.02106800      3.89080216
      0.02117360      3.88163249
      0.02127974      3.88213716
      0.02138640      3.87424675
      0.02149360      3.86764101
      0.02160134      3.86589183
      0.02170962      3.86638227
      0.02181844      3.86875500
      0.02192780      3.83520375
      0.02203772      3.84582448
      0.02214818      3.85024220
      0.02225920      3.84284150
      0.02237077      3.83171884
      0.02248291      3.83925193
      0.02259560      3.81117546
      0.02270886      3.81430761
      0.02282269      3.81384348
      0.02293709      3.81579911
      0.02305207      3.81532931
      0.02316761      3.79513665
      0.02328374      3.77345581
      0.02340045      3.78531066
      0.02351775      3.79024460
      0.02363563      3.77946815
