     -1.94999998     -0.34999996      2.97297123
     -1.94999998     -0.29999996      2.94100140
     -1.94999998     -0.24999996      2.91395916
     -1.94999998     -0.19999996      2.89184012
     -1.94999998     -0.14999996      2.87464051
     -1.94999998     -0.09999996      2.86235730
     -1.94999998     -0.04999996      2.85498829
     -1.94999998      0.00000004      2.85253210
     -1.94999998      0.05000005      2.85498830
     -1.94999998      0.10000005      2.86235732
     -1.94999998      0.15000005      2.87464054
     -1.94999998      0.20000005      2.89184016
     -1.94999998      0.25000005      2.91395921
     -1.94999998      0.30000005      2.94100145
     -1.94999998      0.35000005      2.97297130
     -1.89999998     -0.54999996      2.96067376
     -1.89999998     -0.49999996      2.90904330
     -1.89999998     -0.44999996      2.86235728
     -1.89999998     -0.39999996      2.82060862
     -1.89999998     -0.34999996      2.78379044
     -1.89999998     -0.29999996      2.75189626
     -1.89999998     -0.24999996      2.72492005
     -1.89999998     -0.19999996      2.70285646
     -1.89999998     -0.14999996      2.68570090
     -1.89999998     -0.09999996      2.67344966
     -1.89999998     -0.04999996      2.66610003
     -1.89999998      0.00000004      2.66365034
     -1.89999998      0.05000005      2.66610004
     -1.89999998      0.10000005      2.67344968
     -1.89999998      0.15000005      2.68570093
     -1.89999998      0.20000005      2.70285650
     -1.89999998      0.25000005      2.72492010
     -1.89999998      0.30000005      2.75189631
     -1.89999998      0.35000005      2.78379051
     -1.89999998      0.40000005      2.82060869
     -1.89999998      0.45000005      2.86235736
     -1.89999998      0.50000005      2.90904339
     -1.89999998      0.55000005      2.96067386
     -1.84999998     -0.69999997      2.96067375
     -1.84999998     -0.64999996      2.89429747
     -1.84999998     -0.59999996      2.83288530
     -1.84999998     -0.54999996      2.77642899
     -1.84999998     -0.49999996      2.72492003
     -1.84999998     -0.44999996      2.67834986
     -1.84999998     -0.39999996      2.63670993
     -1.84999998     -0.34999996      2.59999193
     -1.84999998     -0.29999996      2.56818794
     -1.84999998     -0.24999996      2.54129063
     -1.84999998     -0.19999996      2.51929342
     -1.84999998     -0.14999996      2.50219066
     -1.84999998     -0.09999996      2.48997779
