      0.01000000      2.03491297
      0.02000000      2.03708731
      0.03000000      2.03697214
      0.04000000      2.03681096
      0.05000000      2.03435696
      0.06000000      2.03410239
      0.07000000      2.03380177
      0.08000000      2.03570759
      0.09000000      2.03531760
      0.10000000      2.03262472
      0.11000000      2.03440159
      0.12000000      2.03387591
      0.13000000      2.03103811
      0.14000000      2.03041909
      0.15000000      2.02975535
      0.16000000      2.02904712
      0.17000000      2.03057881
      0.18000000      2.02978730
      0.19000000      2.02895238
      0.20000000      2.02807434
      0.21000000      2.02484800
      0.22000000      2.02387861
      0.22999999      2.02286676
      0.23999999      2.02181280
      0.24999999      2.02071705
      0.25999999      2.01957990
      0.26999999      2.02074728
      0.27999999      2.01953600
      0.28999999      2.01828468
      0.29999999      2.01462445
      0.30999999      2.01566344
      0.31999999      2.01190800
      0.32999999      2.01049147
      0.33999999      2.00903662
      0.34999999      2.00754384
      0.35999999      2.00601354
      0.36999999      2.00687959
      0.37999999      2.00528568
      0.38999999      2.00120169
      0.39999999      1.99952546
      0.40999999      1.99781378
      0.41999999      1.99855382
      0.42999999      1.99678385
      0.43999999      1.99497989
      0.44999999      1.99062068
      0.45999999      1.99127159
      0.46999999      1.98682199
      0.47999999      1.98743210
      0.48999999      1.98546413
      0.49999999      1.98346453
      0.50999999      1.97883608
      0.51999999      1.97937191
      0.52999999      1.97727963
      0.53999999      1.97251867
      0.54999999      1.97300493
      0.55999999      1.96815635
      0.56999999      1.96861237
      0.57999999      1.96367671
      0.58999999      1.96139374
      0.59999999      1.96180842
      0.60999999      1.95674310
      0.61999999      1.95713279
      0.62999999      1.95198163
      0.63999999      1.94956008
      0.64999999      1.94991596
      0.65999999      1.94463682
      0.66999999      1.94497250
      0.67999998      1.94246192
      0.68999998      1.93705568
      0.69999998      1.93447736
      0.70999998      1.93187383
      0.71999998      1.92924533
      0.72999998      1.92659211
      0.73999998      1.92391440
      0.74999998      1.92121243
      0.75999998      1.92147817
      0.76999998      1.91874632
      0.77999998      1.91599101
      0.78999998      1.91016628
      0.79999998      1.90734623
      0.80999998      1.90758630
      0.81999998      1.90163731
      0.82999998      1.89874883
      0.83999998      1.89897747
      0.84999998      1.89606336
      0.85999998      1.89312730
      0.86999998      1.89016945
      0.87999998      1.88397351
      0.88999998      1.88095308
      0.89999998      1.88116686
      0.90999998      1.87812352
      0.91999998      1.87505921
      0.92999998      1.87197407
      0.93999998      1.86553320
      0.94999998      1.86574195
      0.95999998      1.86259525
      0.96999998      1.85942833
      0.97999998      1.85624133
      0.98999998      1.85303438
      0.99999998      1.84635076
