     -1.00000000      1.31656123      1.28706389      1.25814684      1.22985100      1.20222023      1.17530144      1.14914467      1.12380313      1.09933320      1.07579435      1.05324901      1.03176232
     -0.99000000      1.31285280      1.28327022      1.25426571      1.22588028      1.19815795      1.17114580      1.14489409      1.11945633      1.09488925      1.07125276      1.04860978      1.02702604
     -0.98000000      1.30917129      1.27950360      1.25041172      1.22193677      1.19412289      1.16701734      1.14067063      1.11513653      1.09047213      1.06673777      1.04399688      1.02231574
     -0.97000000      1.30551694      1.27576427      1.24658512      1.21802072      1.19011532      1.16291637      1.13647458      1.11084404      1.08608217      1.06224972      1.03941064      1.01763180
     -0.96000000      1.30188996      1.27205246      1.24278617      1.21413240      1.18613552      1.15884316      1.13230626      1.10657918      1.08171969      1.05778896      1.03485143      1.01297457
     -0.95000000      1.29829059      1.26836843      1.23901512      1.21027207      1.18218377      1.15479802      1.12816598      1.10234227      1.07738502      1.05335582      1.03031960      1.00834442
     -0.94000000      1.29471907      1.26471241      1.23527223      1.20644000      1.17826036      1.15078125      1.12405404      1.09813363      1.07307851      1.04895066      1.02581552      1.00374174
     -0.93000000      1.29117562      1.26108464      1.23155774      1.20263647      1.17436556      1.14679313      1.11997075      1.09395360      1.06880049      1.04457383      1.02133955      0.99916689
     -0.92000000      1.28766046      1.25748538      1.22787193      1.19886174      1.17049967      1.14283397      1.11591643      1.08980250      1.06455130      1.04022569      1.01689207      0.99462027
     -0.91000000      1.28417385      1.25391486      1.22421504      1.19511609      1.16666297      1.13890407      1.11189140      1.08568065      1.06033131      1.03590660      1.01247345      0.99010226
     -0.90000000      1.28071600      1.25037333      1.22058735      1.19139980      1.16285574      1.13500373      1.10789597      1.08158841      1.05614084      1.03161693      1.00808406      0.98561325
     -0.89000000      1.27728715      1.24686105      1.21698910      1.18771313      1.15907829      1.13113327      1.10393047      1.07752609      1.05198027      1.02735704      1.00372431      0.98115365
     -0.88000000      1.27388754      1.24337825      1.21342057      1.18405637      1.15533090      1.12729299      1.09999522      1.07349405      1.04784993      1.02312730      0.99939456      0.97672385
     -0.87000000      1.27051740      1.23992519      1.20988201      1.18042978      1.15161386      1.12348319      1.09609054      1.06949263      1.04375020      1.01892810      0.99509521      0.97232427
     -0.86000000      1.26717697      1.23650211      1.20637369      1.17683367      1.14792747      1.11970419      1.09221677      1.06552216      1.03968143      1.01475982      0.99082667      0.96795531
     -0.85000000      1.26386648      1.23310927      1.20289587      1.17326829      1.14427203      1.11595631      1.08837424      1.06158301      1.03564399      1.01062282      0.98658932      0.96361739
