     -0.47000001      1.10420762      0.96128792      0.83287122      0.72668732      0.65366235      0.62551937      0.64813154      0.71671090      0.81980153      0.94618951      1.08778427      1.23938479
     -0.46000001      1.10214222      0.95891473      0.83013099      0.72354507      0.65016726      0.62186613      0.64460647      0.71352472      0.81701747      0.94377835      1.08568762      1.23754501
     -0.45000001      1.10011748      0.95658688      0.82744091      0.72045712      0.64672906      0.61827056      0.64113844      0.71039322      0.81428407      0.94141308      1.08363214      1.23574215
     -0.44000001      1.09813363      0.95430470      0.82480147      0.71742419      0.64334864      0.61473367      0.63772839      0.70731713      0.81160184      0.93909402      1.08161806      1.23397636
     -0.43000001      1.09619089      0.95206852      0.82221315      0.71444696      0.64002693      0.61125648      0.63437725      0.70429718      0.80897129      0.93682153      1.07964560      1.23224781
     -0.42000001      1.09428949      0.94987866      0.81967644      0.71152615      0.63676485      0.60784001      0.63108597      0.70133410      0.80639292      0.93459595      1.07771500      1.23055665
     -0.41000001      1.09242962      0.94773544      0.81719182      0.70866245      0.63356331      0.60448530      0.62785548      0.69842861      0.80386725      0.93241760      1.07582648      1.22890303
     -0.40000001      1.09061152      0.94563919      0.81475976      0.70585655      0.63042325      0.60119338      0.62468672      0.69558143      0.80139475      0.93028683      1.07398027      1.22728711
     -0.39000001      1.08883538      0.94359020      0.81238074      0.70310914      0.62734558      0.59796529      0.62158065      0.69279328      0.79897594      0.92820395      1.07217658      1.22570904
     -0.38000001      1.08710141      0.94158880      0.81005522      0.70042092      0.62433122      0.59480205      0.61853820      0.69006487      0.79661129      0.92616930      1.07041563      1.22416897
     -0.37000001      1.08540982      0.93963529      0.80778367      0.69779257      0.62138110      0.59170473      0.61556031      0.68739692      0.79430130      0.92418320      1.06869763      1.22266703
     -0.36000001      1.08376080      0.93772996      0.80556655      0.69522476      0.61849614      0.58867434      0.61264794      0.68479013      0.79204643      0.92224594      1.06702278      1.22120337
     -0.35000001      1.08215455      0.93587311      0.80340430      0.69271817      0.61567725      0.58571195      0.60980202      0.68224521      0.78984717      0.92035786      1.06539130      1.21977812
     -0.34000001      1.08059126      0.93406502      0.80129736      0.69027347      0.61292534      0.58281857      0.60702348      0.67976284      0.78770397      0.91851923      1.06380337      1.21839142
     -0.33000001      1.07907112      0.93230600      0.79924619      0.68789132      0.61024132      0.57999524      0.60431325      0.67734373      0.78561730      0.91673038      1.06225920      1.21704341
     -0.32000002      1.07759430      0.93059630      0.79725119      0.68557236      0.60762610      0.57724300      0.60167225      0.67498854      0.78358761      0.91499157      1.06075898      1.21573421
     -0.31000002      1.07616099      0.92893620      0.79531281      0.68331725      0.60508055      0.57456286      0.59910141      0.67269794      0.78161535      0.91330312      1.05930289      1.21446394
     -0.30000002      1.07477136      0.92732598      0.79343145      0.68112662      0.60260557      0.57195584      0.59660163      0.67047261      0.77970094      0.91166528      1.05789112      1.21323273
     -0.29000002      1.07342558      0.92576588      0.79160752      0.67900108      0.60020203      0.56942294      0.59417380      0.66831319      0.77784481      0.91007834      1.05652384      1.21204070
